,time (min),Molar Mass 1,time (min).1,Molar Mass 2,time (min).2,LS,time (min).3,UV
247,,,,,24.112023740616497,0.0375190733277651,24.1102651801966,0.0186923162224172
248,,,,,24.1202135234099,0.0369267576328562,24.118454962989897,0.0183743627464014
249,,,,,24.1284033062032,0.0363344419379468,24.1266447457833,0.0180593364491005
250,,,,,24.1365930889966,0.0344472480112024,24.134834528576604,0.0177546920285532
251,,,,,24.1447828717899,0.0340044625549829,24.143024311370002,0.0174620724898219
252,,,,,24.1529726545833,0.0335616770987634,24.151214094163297,0.0171676780126766
253,,,,,24.1611624373766,0.0326287862808492,24.159403876956702,0.016874211670158998
254,,,,,24.16935222017,0.0316945638427924,24.16759365975,0.0165909449180932
255,,,,,24.1775420029633,0.0311942391133555,24.1757834425434,0.0163127161120861
256,,,,,24.185731785756698,0.0309954847393433,24.1839732253367,0.0160379645829082
257,,,,,24.19392156855,0.0306514022430356,24.192163008130102,0.0157645286585161
258,,,,,24.202111351343397,0.030541220669192,24.2003527909234,0.015500301263008002
259,,,,,24.2103011341367,0.0305156943939399,24.2085425737168,0.0152586797669779
260,,,,,24.218490916930104,0.0304901681186885,24.2167323565101,0.0150307937208723
261,,,,,24.226680699723396,0.0297500094492939,24.224922139303498,0.0147987524999079
262,,,,,24.2348704825168,0.0294344058274101,24.2331119220968,0.014561558486132
263,,,,,24.243060265310103,0.0303378903134243,24.241301704890198,0.0143259244567975
264,,,,,24.2512500481035,0.0306100422330699,24.2494914876835,0.0140971086842688
265,,,,,24.259439830896802,0.0301253161428384,24.257681270476898,0.0138759284626594
266,,,,,24.2676296136902,0.029640590052607003,24.265871053270196,0.01365266995794
267,,,,,24.2758193964835,0.0287591200806593,24.2740608360636,0.013427092937826998
268,,,,,24.2840091792769,0.0284798177833208,24.282250618856896,0.0132102889573658
269,,,,,24.2921989620702,0.0273317524190656,24.2904404016503,0.0130048401082535
270,,,,,24.3003887448636,0.0258798380835794,24.298630184443603,0.0128090921411385
271,,,,,24.3085785276569,0.0245197145302149,24.306819967237,0.0126264528737263
272,,,,,24.3167683104503,0.0237967885414627,24.315009750030303,0.0124582386246587
273,,,,,24.324958093243605,0.0234768960765238,24.3231995328237,0.0122992757852383
274,,,,,24.333147876037003,0.0239158390431022,24.331389315617,0.0121402599192153
275,,,,,24.341337658830298,0.023877760520967004,24.339579098410397,0.0119774194462103
276,,,,,24.349527441623696,0.0238396819988313,24.3477688812037,0.011812786521398002
277,,,,,24.357717224417,0.0235760727820508,24.3559586639971,0.0116452726088338
278,,,,,24.3659070072104,0.0233035448684158,24.3641484467904,0.0114799737126065
279,,,,,24.3740967900037,0.0229999375793163,24.372338229583804,0.0113225091287861
280,,,,,24.382286572797103,0.0226963302902163,24.3805280123771,0.0111688221943192
281,,,,,24.3904763555904,0.0223234309794381,24.388717795170496,0.0110216758602913
282,,,,,24.3986661383838,0.0225750467282168,24.396907577963802,0.010877393001857
283,,,,,24.4068559211771,0.0225030690090607,24.4050973607572,0.0107268930036952
284,,,,,24.4150457039705,0.0224310912899046,24.4132871435505,0.0105836870467876
285,,,,,24.4232354867638,0.0219289540017351,24.4214769263439,0.0104540100757468
286,,,,,24.4314252695572,0.021426816713564997,24.4296667091372,0.0103283171494003
287,,,,,24.4396150523505,0.0201904312935347,24.4378564919306,0.0102032729985028
288,,,,,24.4478048351439,0.0187209493221026,24.446046274723898,0.010078807820459
289,,,,,24.455994617937197,0.0190888910614786,24.4542360575173,0.009964452885820079
290,,,,,24.464184400730602,0.0201283043915039,24.4624258403106,0.00987439556757116
291,,,,,24.472374183523897,0.0199642863895909,24.470615623104,0.00980532917712515
292,,,,,24.480563966317302,0.0198002683876772,24.4788054058973,0.00974777394996742
293,,,,,24.488753749110604,0.0194516192768333,24.4869951886907,0.00969853451011305
294,,,,,24.496943531904,0.0194057368764358,24.495184971483997,0.00964969698630903
295,,,,,24.5051333146973,0.0190741492683287,24.503374754277395,0.00959722586892812
296,,,,,24.513323097490698,0.0190564073467129,24.511564537070697,0.00954554784668808
297,,,,,24.521512880284,0.0190701826522851,24.519754319864102,0.00949262809552414
298,,,,,24.529702663077398,0.0190466618991161,24.5279441026574,0.00943824678396431
299,,,,,24.5378924458707,0.019023141145946998,24.536133885450802,0.0093827858506765
300,,,,,24.5460822286641,0.018982071921432,24.5443236682441,0.00933001751957538
301,,,,,24.5542720114574,0.0181808757719769,24.552513451037502,0.009281482944574409
302,,,,,24.562461794250805,0.0173796796225223,24.5607032338308,0.00923256828644153
303,,,,,24.5706515770441,0.0173795263407592,24.568893016624198,0.00918244539182299
304,,,,,24.578841359837497,0.0173793730589961,24.5770827994175,0.00914164044709668
305,,,,,24.587031142630803,0.0171877549361862,24.585272582210898,0.0091144758772295
306,,,,,24.5952209254242,0.0165057137618998,24.5934623650042,0.009089317147626291
307,,,,,24.603410708217503,0.0170543630596452,24.601652147797605,0.00906384210558725
308,,,,,24.6116004910109,0.0172102327492666,24.609841930590896,0.00904098712498618
309,,,,,24.6197902738042,0.0173661024388881,24.618031713384298,0.00902600970672377
310,,,,,24.6279800565976,0.0176583676746199,24.626221496177603,0.009016099880702679
311,,,,,24.6361698393909,0.0173635598353503,24.634411278971,0.00900947343257561
312,,,,,24.6443596221843,0.0170687519960808,24.642601061764303,0.00900747241651985
313,,,,,24.652549404977602,0.0170615640230812,24.6507908445577,0.00901379630072145
314,,,,,24.660739187771,0.0170152995328757,24.658980627351,0.0090258022325813
315,,,,,24.6689289705643,0.0169690350426707,24.6671704101444,0.00903805156756876
316,,,,,24.6771187533577,0.0171646645200666,24.6753601929378,0.0090508631016879
317,,,,,24.685308536151,0.0171895315886433,24.6835499757311,0.00906428153592327
318,,,,,24.693498318944396,0.0170842661352813,24.6917397585244,0.00908029664904684
319,,,,,24.701688101737698,0.0169790006819198,24.6999295413178,0.00910144738763604
320,,,,,24.709877884531103,0.0167436027066206,24.7081193241111,0.0091307213222048
321,,,,,24.7180676673244,0.0196656380972098,24.7163091069045,0.00916791674115723
322,,,,,24.726257450117803,0.0195531888266441,24.7244988896978,0.0092116380000627
323,,,,,24.7344472329111,0.0194407395560785,24.732688672491197,0.009266079521946479
324,,,,,24.7426370157045,0.0186963323702682,24.7408784552846,0.00932520625953772
325,,,,,24.7508267984978,0.0166580676756855,24.749068238077896,0.00938465385363834
326,,,,,24.7590165812912,0.0161795912790813,24.7572580208713,0.0094533855912216
